Transaction_ID;Date_Commande;Client_ID;Produit_ID;Commercial_ID;Quantite;Prix_Unitaire;Remise_Pct;Canal;Statut_Commande
V01500;2026-06-26;C0082;P011;COM03;9;42,89 €;0,0%;E-commerce;Livrée
V01501;2026-02-24;C0006;P022;COM05;6;166,62 €;0,0%;Téléphone;Livrée
V01502;2026-01-26;C0001;P026;COM01;10;296,90 €;0,0%;E-commerce;Annulée
V01503;2026-07-13;C0020;P033;COM07;10;228,61 €;3,0%;Partenaire;En cours
V01504;2025-09-01;C0145;P024;COM06;11;301,23 €;0,0%;Partenaire;Annulée
V01505;2026-01-04;C0063;P020;COM01;11;50,20 €;5,0%;Commercial terrain;Livrée
V01506;2026-01-12;C0007;P021;COM10;3;288,13 €;5,0%;Téléphone;En cours
V01507;2025-05-09;C0104;P027;COM01;7;204,65 €;5,0%;Partenaire;En cours
V01508;2026-02-02;C0136;P023;COM10;6;214,02 €;0,0%;Téléphone;Livrée
V01509;2025-08-11;C0051;P025;COM07;8;282,27 €;15,0%;Partenaire;Livrée
V01510;2025-11-11;C0057;P011;COM06;8;38,33 €;10,0%;Partenaire;Livrée
V01511;2026-02-27;C0015;P015;COM05;6;39,87 €;0,0%;Partenaire;Annulée
V01512;2026-03-19;C0049;P002;COM10;12;734,52 €;8,0%;Téléphone;Livrée
V01513;2026-07-31;C0042;P040;COM02;4;146,85 €;3,0%;Partenaire;Livrée
V01514;2025-05-14;C0144;P036;COM08;12;128,76 €;0,0%;E-commerce;Livrée
V01515;2025-03-29;C0007;P004;COM09;6;694,59 €;3,0%;Commercial terrain;Livrée
V01516;2025-06-04;C0057;P005;COM06;6;386,40 €;3,0%;Partenaire;En cours
V01517;2025-12-13;C0047;P021;COM02;2;318,88 €;0,0%;Téléphone;Livrée
V01518;2026-03-02;C0033;P012;COM02;9;66,53 €;5,0%;Commercial terrain;Livrée
V01519;2025-04-27;C0040;P007;COM10;1;351,19 €;5,0%;Partenaire;En cours
V01520;2026-05-04;C0046;P025;COM09;8;283,63 €;0,0%;Partenaire;Livrée
V01521;2026-05-19;C0102;P006;COM08;6;469,28 €;0,0%;Commercial terrain;En cours
V01522;2025-06-03;C0030;P022;COM05;5;182,38 €;15,0%;E-commerce;Livrée
V01523;2026-09-10;C0146;P029;COM05;3;156,97 €;3,0%;Téléphone;Annulée
V01524;2025-10-14;C0008;P022;COM08;3;166,94 €;0,0%;Commercial terrain;Livrée
V01525;2026-04-05;C0127;P003;COM06;5;603,21 €;15,0%;Partenaire;Livrée
V01526;2025-12-07;C0010;P001;COM01;12;416,15 €;3,0%;Partenaire;Livrée
V01527;2026-04-27;C0113;P003;COM08;12;597,20 €;10,0%;Partenaire;Livrée
V01528;2026-01-11;C0125;P023;COM04;3;221,69 €;10,0%;Commercial terrain;Annulée
V01529;2025-07-17;C0145;P019;COM06;2;77,52 €;10,0%;E-commerce;Livrée
V01530;2026-06-06;C0031;P010;COM01;2;396,98 €;0,0%;Commercial terrain;Livrée
V01531;2025-06-07;C0068;P005;COM03;1;391,42 €;10,0%;Commercial terrain;Annulée
V01532;2025-03-14;C0042;P023;COM02;11;198,55 €;0,0%;E-commerce;Livrée
V01533;2025-07-24;C0022;P006;COM03;12;527,24 €;0,0%;Partenaire;Livrée
V01534;2025-08-04;C0014;P026;COM05;6;317,77 €;0,0%;Partenaire;Livrée
V01535;2026-05-23;C0050;P020;COM06;12;49,85 €;15,0%;E-commerce;En cours
V01536;2025-07-09;C0149;P006;COM01;3;528,73 €;3,0%;Téléphone;Annulée
V01537;2026-08-13;C0051;P005;COM07;4;364,52 €;3,0%;Téléphone;Livrée
V01538;2026-02-09;C0084;P035;COM04;11;123,99 €;5,0%;Commercial terrain;Livrée
V01539;2025-09-04;C0003;P020;COM04;3;45,92 €;0,0%;Partenaire;Livrée
V01540;2025-03-03;C0127;P031;COM05;1;191,16 €;10,0%;E-commerce;Livrée
V01541;2026-08-26;C0106;P040;COM03;5;158,56 €;3,0%;Partenaire;Livrée
V01542;2026-05-07;C0109;P021;COM04;8;299,09 €;10,0%;Téléphone;Livrée
V01543;2026-08-25;C0046;P024;COM09;7;301,62 €;5,0%;Commercial terrain;En cours
V01544;2026-04-20;C0136;P011;COM10;3;41,68 €;5,0%;Partenaire;Livrée
V01545;2025-05-23;C0091;P011;COM06;7;39,70 €;5,0%;Téléphone;Livrée
V01546;2026-08-31;C0050;P007;COM05;1;363,64 €;0,0%;Commercial terrain;Livrée
V01547;2025-07-22;C0007;P027;COM10;3;189,73 €;15,0%;Commercial terrain;Livrée
V01548;2025-07-14;C0144;P030;COM08;7;155,58 €;0,0%;Partenaire;Livrée
V01549;2025-12-28;C0029;P022;COM03;12;176,88 €;3,0%;Téléphone;Livrée
V01550;2026-06-16;C0146;P029;COM05;8;149,54 €;3,0%;Téléphone;Livrée
V01551;2025-11-15;C0126;P010;COM09;9;399,09 €;10,0%;Commercial terrain;Livrée
V01552;2026-01-14;C0140;P002;COM05;8;751,01 €;0,0%;Téléphone;Livrée
V01553;2025-08-28;C0089;P019;COM08;9;71,97 €;15,0%;Commercial terrain;Livrée
V01554;2025-05-11;C0092;P017;COM03;4;45,61 €;5,0%;E-commerce;Livrée
V01555;2026-06-08;C0026;P011;COM06;10;39,46 €;8,0%;Partenaire;En cours
V01556;2026-09-10;C0076;P031;COM05;7;186,42 €;15,0%;Commercial terrain;Livrée
V01557;2026-01-08;C0017;P017;COM10;4;46,48 €;3,0%;Commercial terrain;Annulée
V01558;2026-05-10;C0040;P022;COM10;8;188,79 €;8,0%;Téléphone;Livrée
V01559;2026-09-04;C0033;P004;COM02;12;697,41 €;8,0%;Commercial terrain;Livrée
V01560;2026-01-21;C0125;P021;COM03;5;294,67 €;3,0%;E-commerce;Livrée
V01561;2026-03-08;C0022;P032;COM04;3;139,23 €;5,0%;Téléphone;Annulée
V01562;2026-03-31;C0089;P019;COM07;8;71,34 €;10,0%;Partenaire;Livrée
V01563;2025-06-16;C0035;P002;COM08;2;718,99 €;3,0%;Partenaire;Livrée
V01564;2025-05-26;C0089;P039;COM08;1;142,03 €;10,0%;Commercial terrain;En cours
V01565;2025-07-02;C0095;P020;COM09;6;49,14 €;8,0%;E-commerce;Annulée
V01566;2025-02-27;C0036;P005;COM08;2;362,15 €;0,0%;Téléphone;Livrée
V01567;2025-04-05;C0106;P023;COM04;2;207,04 €;15,0%;E-commerce;En cours
V01568;2026-02-15;C0017;P027;COM10;12;185,91 €;15,0%;E-commerce;Livrée
V01569;2026-04-05;C0043;P018;COM07;4;69,73 €;10,0%;E-commerce;Livrée
V01570;2025-08-19;C0142;P003;COM05;4;603,87 €;0,0%;Téléphone;Annulée
V01571;2025-11-24;C0092;P027;COM04;1;195,05 €;3,0%;Partenaire;Livrée
V01572;2026-03-01;C0019;P014;COM03;10;39,54 €;0,0%;Partenaire;Livrée
V01573;2025-12-24;C0022;P035;COM04;3;125,88 €;0,0%;E-commerce;Annulée
V01574;2025-10-16;C0076;P035;COM06;7;121,88 €;0,0%;Commercial terrain;Livrée
V01575;2025-07-20;C0095;P027;COM10;2;198,65 €;5,0%;E-commerce;En cours
V01576;2026-09-10;C0120;P013;COM03;2;51,88 €;15,0%;E-commerce;Livrée
V01577;2025-07-24;C0085;P021;COM03;6;305,17 €;10,0%;Téléphone;Annulée
V01578;2025-09-16;C0059;P021;COM03;1;295,16 €;0,0%;Commercial terrain;Livrée
V01579;2026-05-27;C0115;P032;COM04;7;142,10 €;0,0%;Partenaire;En cours
V01580;2026-07-29;C0082;P005;COM03;10;360,51 €;0,0%;E-commerce;Annulée
V01581;2025-02-21;C0004;P001;COM10;5;409,16 €;10,0%;Téléphone;Livrée
V01582;2025-02-24;C0109;P014;;7;43,46 €;3,0%;E-commerce;Livrée
V01583;2026-03-04;C0007;P003;COM10;2;568,69 €;3,0%;Partenaire;Livrée
V01584;2025-05-04;C0009;P013;COM02;1;52,40 €;10,0%;Téléphone;En cours
V01585;2026-08-17;C0077;P002;COM04;12;770,50 €;0,0%;Téléphone;Livrée
V01586;2025-03-08;C0117;P002;COM06;1;763,86 €;15,0%;Partenaire;En cours
V01587;2025-06-29;C0005;P005;COM01;5;390,75 €;10,0%;Partenaire;Livrée
V01588;2025-10-01;C0008;P014;COM08;4;43,17 €;15,0%;E-commerce;Livrée
V01589;2026-07-31;C0128;P016;COM02;12;76,37 €;0,0%;Commercial terrain;Livrée
V01590;2025-04-01;C0109;P033;COM04;9;214,37 €;10,0%;Commercial terrain;Annulée
V01591;2026-07-08;C0040;P024;COM10;7;289,99 €;5,0%;Commercial terrain;En cours
V01592;2025-12-22;C0083;P034;COM09;11;162,54 €;3,0%;Partenaire;Livrée
V01593;2026-09-09;C0072;P023;COM09;6;213,47 €;5,0%;Téléphone;Livrée
V01594;2025-12-18;C0149;P023;COM01;9;213,12 €;10,0%;Téléphone;Annulée
V01595;2025-05-23;C0055;P006;COM10;7;522,60 €;8,0%;E-commerce;Annulée
V01596;2025-04-17;C0003;P039;COM04;11;147,81 €;10,0%;Téléphone;Livrée
V01597;2026-05-16;C0031;P025;COM02;9;296,66 €;8,0%;Partenaire;Livrée
V01598;2026-08-14;C0103;P007;COM08;4;375,77 €;5,0%;Téléphone;Livrée
V01599;2025-01-01;C0149;P034;COM01;3;170,51 €;10,0%;Commercial terrain;Livrée
V01600;2026-02-20;C0086;P037;COM01;11;187,71 €;15,0%;Téléphone;Livrée
V01601;2025-01-17;C0009;P009;COM02;4;534,04 €;15,0%;E-commerce;Livrée
V01602;2025-09-17;C0133;P030;COM03;6;150,04 €;0,0%;Commercial terrain;Livrée
V01603;2026-02-02;C0111;P021;COM09;7;311,47 €;5,0%;E-commerce;En cours
V01604;2025-02-02;C0147;P024;COM08;1;293,26 €;5,0%;Partenaire;Annulée
V01605;2025-04-11;C0125;P034;COM04;1;159,08 €;5,0%;E-commerce;En cours
V01606;2025-09-16;C0025;P017;COM09;12;47,67 €;10,0%;E-commerce;En cours
V01607;2026-01-24;C0099;P033;COM09;1;219,08 €;8,0%;Partenaire;Livrée
V01608;2026-02-25;C0026;P010;COM05;10;430,59 €;15,0%;E-commerce;Annulée
V01609;2026-04-01;C0019;P032;COM03;5;143,86 €;5,0%;E-commerce;Livrée
V01610;2026-08-23;C0033;P013;COM02;8;53,71 €;0,0%;E-commerce;Livrée
V01611;2026-09-08;C0096;P009;COM08;11;531,76 €;15,0%;E-commerce;Livrée
V01612;2026-05-09;C0144;P001;COM07;7;427,14 €;15,0%;Téléphone;En cours
V01613;2025-02-14;C0086;P016;COM01;6;76,53 €;8,0%;Partenaire;Livrée
V01614;2026-04-01;C0031;P012;COM01;3;62,86 €;8,0%;E-commerce;En cours
V01615;2026-05-24;C0108;P002;COM06;12;766,66 €;10,0%;Commercial terrain;Annulée
V01616;2025-04-19;C0124;P003;COM04;5;579,04 €;10,0%;Partenaire;Livrée
V01617;2025-03-08;C0024;P024;COM04;8;299,08 €;0,0%;Téléphone;Livrée
V01618;2025-01-25;C0044;P040;COM03;3;157,29 €;5,0%;Commercial terrain;Annulée
V01619;2025-09-27;C0142;P013;COM05;10;54,59 €;8,0%;E-commerce;Livrée
V01620;2025-07-27;C0040;P010;COM10;12;421,85 €;0,0%;Commercial terrain;Livrée
V01621;2026-06-07;C0005;P036;COM01;11;122,71 €;8,0%;E-commerce;Livrée
V01622;2025-05-21;C0091;P033;COM05;4;215,11 €;5,0%;Partenaire;En cours
V01623;2025-08-08;C0027;P026;COM01;9;318,09 €;8,0%;e-commerce;Livrée
V01624;2025-05-11;C0150;P005;COM07;8;380,89 €;0,0%;Téléphone;Livrée
V01625;2026-02-28;C0106;P018;COM03;7;68,02 €;5,0%;E-commerce;Livrée
V01626;2026-02-09;C0009;P025;COM01;7;278,63 €;15,0%;Téléphone;Livrée
V01627;2026-05-06;C0150;P012;COM08;4;66,94 €;3,0%;Partenaire;Livrée
V01628;2026-03-20;C0009;P005;COM02;9;359,39 €;15,0%;Téléphone;Livrée
V01629;2026-01-14;C0079;P019;COM08;8;74,97 €;3,0%;Commercial terrain;Annulée
V01630;2026-09-12;C0095;P033;COM10;9;223,96 €;15,0%;Téléphone;En cours
V01631;2025-12-12;C0025;P023;COM10;9;209,92 €;10,0%;E-commerce;Livrée
V01632;2025-10-02;C0077;P035;COM04;4;124,46 €;3,0%;Téléphone;Annulée
V01633;2025-07-15;C0103;P014;COM08;6;42,22 €;5,0%;Commercial terrain;Livrée
V01634;2026-09-05;C0125;P010;COM03;12;399,81 €;10,0%;Commercial terrain;Annulée
V01635;2026-07-21;C0092;P032;COM03;10;140,59 €;0,0%;Commercial terrain;Livrée
V01636;2025-07-30;C0099;P034;COM09;6;156,21 €;5,0%;Commercial terrain;Annulée
V01637;2026-04-16;C0101;P018;COM07;10;68,14 €;0,0%;Partenaire;Annulée
V01638;2026-02-07;C0001;P014;COM01;5;44,50 €;5,0%;Commercial terrain;Annulée
V01639;2026-08-05;C0124;P019;COM03;1;78,18 €;10,0%;Partenaire;Annulée
V01640;2025-04-21;C0140;P026;COM06;6;296,89 €;0,0%;E-commerce;Livrée
V01641;2025-02-25;C0012;P019;COM09;2;73,98 €;3,0%;Téléphone;Livrée
V01642;2026-03-10;C0055;P040;COM09;1;143,99 €;3,0%;Commercial terrain;Livrée
V01643;2026-03-17;C0069;P016;COM09;10;74,01 €;15,0%;Commercial terrain;Annulée
V01644;2025-12-29;C0068;P002;COM03;9;772,61 €;15,0%;Téléphone;Livrée
V01645;2026-01-28;C0055;P012;COM09;2;66,70 €;8,0%;Commercial terrain;En cours
V01646;2025-05-08;C0026;P029;COM05;4;154,37 €;8,0%;Téléphone;Livrée
V01647;2025-08-14;C0079;P001;COM07;4;421,45 €;5,0%;Partenaire;En cours
V01648;2025-08-07;C0066;P006;COM01;7;511,54 €;5,0%;Téléphone;En cours
V01649;2026-01-25;C0007;P015;COM10;11;39,55 €;15,0%;Commercial terrain;Livrée
V01650;2025-01-22;C0147;P031;COM08;10;172,84 €;0,0%;E-commerce;Annulée
V01651;2026-01-22;C0046;P015;COM10;4;38,63 €;5,0%;Commercial terrain;Livrée
V01652;2025-10-25;C0066;P033;COM02;1;229,85 €;8,0%;Téléphone;Livrée
V01653;2026-04-09;C0007;P040;COM10;6;151,09 €;0,0%;Partenaire;En cours
V01654;2026-04-02;C0125;P030;COM03;5;143,96 €;3,0%;Commercial terrain;Livrée
V01655;2026-05-06;C0043;P016;COM07;10;74,41 €;8,0%;Téléphone;Livrée
V01656;2026-01-26;C0108;P016;COM05;2;75,00 €;0,0%;E-commerce;Annulée
V01657;2026-07-21;C0014;P006;COM06;9;525,96 €;5,0%;Téléphone;Livrée
V01658;2025-05-26;C0128;P013;COM02;4;54,56 €;0,0%;E-commerce;Livrée
V01659;2025-04-05;C0015;P020;COM05;9;48,53 €;5,0%;Téléphone;Livrée
V01660;2025-01-18;C0053;P005;COM05;2;368,63 €;15,0%;Téléphone;Annulée
V01661;2025-05-08;C0136;P013;COM10;3;55,46 €;0,0%;Téléphone;Livrée
V01662;2025-11-30;C0046;P035;COM10;1;127,62 €;0,0%;Partenaire;Livrée
V01663;2025-06-21;C0014;P011;COM06;3;39,04 €;8,0%;Commercial terrain;Annulée
V01664;2025-10-13;C0136;P032;COM09;3;144,10 €;10,0%;Téléphone;Livrée
V01665;2026-09-13;C0012;P026;COM09;3;291,99 €;5,0%;Partenaire;En cours
V01666;2026-07-18;C0120;P036;COM04;6;131,41 €;8,0%;Partenaire;Livrée
V01667;2026-06-21;C0121;P035;COM01;8;121,31 €;0,0%;Téléphone;Livrée
V01668;2026-09-07;C0109;P009;COM04;10;586,86 €;5,0%;Partenaire;Livrée
V01669;2026-01-18;C0008;P999;COM08;4;166,98 €;0,0%;Partenaire;Livrée
V01670;2026-04-06;C0038;P027;COM04;4;185,59 €;0,0%;Partenaire;Livrée
V01671;2026-05-14;C0119;P032;COM04;6;147,29 €;5,0%;Téléphone;En cours
V01672;2025-02-22;C0070;P007;COM01;5;362,80 €;3,0%;Partenaire;En cours
V01673;2026-03-20;C0021;P024;COM02;9;305,09 €;0,0%;Partenaire;Livrée
V01674;2025-12-27;C0096;P021;COM07;9;293,12 €;0,0%;Téléphone;Annulée
V01675;2025-10-04;C0017;P035;COM09;4;129,81 €;3,0%;E-commerce;En cours
V01676;2026-02-18;C0098;P024;COM06;10;296,09 €;3,0%;E-commerce;Annulée
V01677;2026-08-23;C0034;P034;COM04;7;167,26 €;0,0%;E-commerce;Livrée
V01678;2026-01-22;C0096;P019;COM08;3;70,04 €;0,0%;E-commerce;Annulée
V01679;2026-01-29;C0078;P016;COM06;1;68,61 €;0,0%;Téléphone;Livrée
V01680;2026-03-05;C0052;P011;COM10;7;40,67 €;3,0%;Téléphone;Livrée
V01681;2025-03-09;C0044;P018;COM03;12;72,05 €;0,0%;Téléphone;En cours
V01682;2025-06-19;C0146;P006;COM05;11;494,94 €;3,0%;Commercial terrain;En cours
V01683;2025-09-22;C0096;P036;COM08;3;129,43 €;15,0%;Commercial terrain;Annulée
V01684;2025-09-09;C0063;P030;COM01;8;142,49 €;8,0%;Commercial terrain;En cours
V01685;2026-02-19;C0015;P018;COM06;2;75,31 €;8,0%;Téléphone;Livrée
V01686;2025-09-12;C0136;P007;COM09;12;370,99 €;3,0%;Partenaire;En cours
V01687;2026-03-06;C0096;P006;COM08;4;475,42 €;5,0%;E-commerce;Livrée
V01688;2025-02-28;C0128;P030;COM02;3;145,24 €;0,0%;Commercial terrain;Livrée
V01689;2025-05-02;C0087;P034;COM09;8;170,77 €;5,0%;Téléphone;En cours
V01690;2026-03-17;C0068;P017;COM04;10;47,51 €;3,0%;Téléphone;Annulée
V01691;2025-12-01;C0112;P007;COM01;2;348,59 €;10,0%;E-commerce;Livrée
V01692;2026-07-08;C0126;P006;COM10;12;507,31 €;0,0%;E-commerce;En cours
V01693;2025-07-01;C0010;P020;COM01;6;49,87 €;15,0%;Commercial terrain;Annulée
V01694;2025-03-31;C0012;P021;COM09;6;290,45 €;8,0%;E-commerce;Livrée
V01695;2025-01-01;C0052;P027;COM09;8;184,69 €;8,0%;Commercial terrain;Annulée
V01696;2026-06-23;C0020;P010;COM08;2;408,88 €;15,0%;Commercial terrain;Livrée
V01697;2026-06-12;C0026;P016;COM06;12;70,92 €;5,0%;Commercial terrain;Livrée
V01698;2026-04-30;C0133;P035;COM04;5;124,13 €;10,0%;Partenaire;En cours
V01699;2025-08-29;C0088;P015;COM10;4;39,39 €;10,0%;Téléphone;Livrée
V01700;2025-03-23;C0017;P011;COM09;2;43,07 €;0,0%;Téléphone;Livrée
V01701;2025-10-17;C0098;P017;COM06;12;45,56 €;5,0%;E-commerce;Annulée
V01702;2026-08-25;C0086;P033;COM01;11;210,52 €;0,0%;Partenaire;Livrée
V01703;2025-12-20;C0018;P003;COM03;5;575,44 €;15,0%;Partenaire;En cours
V01704;2026-02-12;C0092;P010;COM04;6;424,22 €;10,0%;Partenaire;Livrée
V01705;2026-08-04;C0050;P012;COM05;5;65,34 €;5,0%;Commercial terrain;Livrée
V01706;2025-02-13;C0038;P035;COM03;10;127,53 €;3,0%;Téléphone;Livrée
V01707;2026-03-04;C0011;P025;COM03;12;274,68 €;8,0%;Commercial terrain;Livrée
V01708;2025-01-03;C0028;P035;COM08;4;122,74 €;3,0%;Commercial terrain;Annulée
V01709;2026-02-05;C0053;P003;COM06;8;619,72 €;8,0%;Commercial terrain;Annulée
V01710;2026-04-13;C0013;P023;COM10;1;206,89 €;10,0%;E-commerce;En cours
V01711;2026-03-04;C0136;P022;COM09;10;170,94 €;3,0%;Commercial terrain;Livrée
V01712;2025-08-23;C0073;P018;COM08;1;72,51 €;0,0%;Téléphone;En cours
V01713;2025-09-02;C0117;P030;COM05;1;155,80 €;15,0%;Commercial terrain;Annulée
V01714;2026-07-14;C0123;P035;COM09;12;132,57 €;10,0%;Commercial terrain;Annulée
V01715;2025-02-22;C0147;P037;COM07;11;199,64 €;15,0%;E-commerce;Livrée
V01716;2026-02-03;C0096;P037;COM07;11;190,43 €;10,0%;Partenaire;Livrée
V01717;2025-12-03;C0070;P002;COM02;2;726,80 €;10,0%;Commercial terrain;Livrée
V01718;2025-10-27;C0073;P012;COM08;7;63,49 €;0,0%;Commercial terrain;Livrée
V01719;2025-10-23;C0088;P005;COM09;3;398,95 €;15,0%;E-commerce;Livrée
V01720;2025-03-09;C0077;P009;COM03;8;545,20 €;8,0%;Partenaire;Annulée
V01721;2025-05-06;C0143;P006;COM08;6;516,57 €;3,0%;Téléphone;En cours
V01722;2025-07-13;C0072;P006;COM09;2;475,41 €;3,0%;Téléphone;Annulée
V01723;2026-07-02;C0052;P024;COM10;1;296,63 €;5,0%;Partenaire;Livrée
V01724;2026-06-09;C0120;P012;COM03;4;67,13 €;5,0%;E-commerce;Livrée
V01725;2026-05-22;C0135;P022;COM06;11;174,36 €;0,0%;E-commerce;En cours
V01726;2025-07-12;C0001;P002;COM02;11;807,88 €;10,0%;Commercial terrain;En cours
V01727;2025-01-08;C0089;P006;COM08;3;520,12 €;8,0%;E-commerce;Annulée
V01728;2025-05-20;C0140;P039;COM06;9;143,82 €;3,0%;E-commerce;Annulée
V01729;2025-02-03;C0091;P021;COM05;9;319,68 €;3,0%;E-commerce;Livrée
V01730;2025-02-26;C0085;P018;COM03;7;76,98 €;3,0%;Commercial terrain;En cours
V01731;2025-03-18;C0108;P034;COM05;5;166,73 €;5,0%;E-commerce;Livrée
V01732;2025-10-19;C0095;P006;COM09;3;525,92 €;8,0%;E-commerce;Livrée
V01733;2025-04-27;C0026;P023;COM06;6;220,19 €;0,0%;Téléphone;Annulée
V01734;2025-03-22;C0066;P019;COM01;5;76,82 €;8,0%;E-commerce;Annulée
V01735;2026-08-15;C0085;P007;COM04;7;381,22 €;0,0%;Commercial terrain;En cours
V01736;2025-04-06;C0098;P004;COM06;3;625,93 €;8,0%;E-commerce;Livrée
V01737;2026-05-04;C0012;P025;COM10;7;282,04 €;3,0%;Téléphone;Annulée
V01738;2026-07-29;C0071;P023;COM07;3;200,75 €;8,0%;E-commerce;Livrée
V01739;2026-04-27;C0059;P012;COM03;12;70,06 €;15,0%;Téléphone;En cours
V01740;2025-01-06;C0077;P034;COM03;9;156,05 €;5,0%;Téléphone;Annulée
V01741;2026-02-02;C0052;P024;COM10;3;299,21 €;8,0%;Partenaire;Annulée
V01742;2025-10-22;C0076;P009;COM05;12;551,28 €;10,0%;Partenaire;Livrée
V01743;2025-04-28;C0120;P018;COM03;12;68,68 €;0,0%;E-commerce;Livrée
V01744;2025-05-16;C0012;P017;COM09;12;42,94 €;0,0%;Partenaire;Livrée
V01745;2025-08-12;C0078;P040;COM05;1;157,03 €;10,0%;E-commerce;Livrée
V01746;2026-02-28;C0029;P015;COM04;8;37,74 €;10,0%;E-commerce;Livrée
V01747;2025-11-29;C0122;P036;COM06;11;122,86 €;10,0%;Téléphone;Livrée
V01748;2025-07-31;C0115;P014;COM04;11;44,11 €;10,0%;Téléphone;En cours
V01749;2026-05-16;C0078;P004;COM06;5;620,17 €;5,0%;Téléphone;Livrée
V01750;2025-03-03;C0135;P015;COM06;7;37,56 €;3,0%;Téléphone;Livrée
V01751;2025-10-14;C0048;P001;COM10;8;427,68 €;8,0%;E-commerce;Annulée
V01752;2026-04-11;C0103;P016;COM08;8;70,13 €;15,0%;Commercial terrain;En cours
V01753;2026-02-04;C0077;P033;COM03;4;222,49 €;0,0%;E-commerce;Livrée
V01754;2026-05-13;C0114;P039;COM09;9;142,27 €;0,0%;E-commerce;Livrée
V01755;2026-01-15;C0073;P019;COM07;11;73,67 €;3,0%;Partenaire;Livrée
V01756;2025-03-06;C0029;P020;COM03;5;50,71 €;15,0%;Téléphone;En cours
V01757;2026-06-26;C0001;P002;COM01;6;791,20 €;15,0%;Partenaire;Annulée
V01758;2025-12-16;C0001;P014;COM02;3;39,94 €;3,0%;Partenaire;Livrée
V01759;2025-10-06;C0054;P040;COM10;10;151,04 €;5,0%;Partenaire;Annulée
V01760;2025-07-20;C0070;P003;COM02;6;572,92 €;15,0%;Téléphone;Annulée
V01761;2025-12-08;C0146;P030;COM05;9;137,53 €;0,0%;E-commerce;Annulée
V01762;2025-05-21;C0066;P003;COM02;4;581,41 €;8,0%;E-commerce;Livrée
V01763;2026-07-16;C0129;P016;COM07;12;70,26 €;3,0%;E-commerce;Livrée
V01764;2025-09-20;C0004;P009;COM10;5;567,66 €;5,0%;Téléphone;Livrée
V01765;2025-12-15;C0068;P006;COM03;5;516,71 €;8,0%;Téléphone;Livrée
V01766;2026-05-03;C0078;P001;COM05;8;429,39 €;0,0%;Partenaire;Livrée
V01767;2025-04-13;C0024;P040;COM03;5;143,79 €;10,0%;Commercial terrain;Livrée
V01768;2026-04-09;C9999;P007;COM01;11;372,42 €;10,0%;Commercial terrain;Livrée
V01769;2025-06-26;C0043;P003;COM07;12;559,24 €;15,0%;Téléphone;Livrée
V01770;2025-05-16;C0084;P004;COM04;11;659,28 €;8,0%;Téléphone;Livrée
V01771;2025-05-01;C0055;P021;COM10;11;303,88 €;10,0%;E-commerce;Livrée
V01772;2026-05-01;C0112;P012;COM01;6;62,02 €;0,0%;Partenaire;Livrée
V01773;2025-03-28;C0043;P005;COM07;3;375,96 €;;Téléphone;Livrée
V01774;2025-09-30;C0096;P012;COM08;10;66,36 €;8,0%;Téléphone;En cours
V01775;2026-03-12;C0047;P019;COM02;6;71,18 €;0,0%;E-commerce;Livrée
V01776;2026-02-20;C0084;P037;COM04;8;209,45 €;15,0%;E-commerce;Livrée
V01777;2025-02-25;C0065;P039;COM05;8;137,71 €;10,0%;Téléphone;Livrée
V01778;2026-06-15;C0049;P010;COM09;4;433,05 €;8,0%;E-commerce;Livrée
V01779;2026-07-06;C0023;P036;COM10;9;119,83 €;3,0%;Commercial terrain;Annulée
V01780;2025-05-20;C0048;P030;COM09;8;153,69 €;0,0%;Téléphone;Livrée
V01781;2025-04-02;C0040;P005;COM10;7;391,31 €;8,0%;E-commerce;Livrée
V01782;2026-04-17;C0045;P023;COM02;1;196,54 €;0,0%;E-commerce;Livrée
V01783;2025-02-01;C0023;P012;COM10;12;68,76 €;8,0%;E-commerce;Livrée
V01784;2025-07-14;C0143;P031;COM07;9;183,33 €;0,0%;E-commerce;Livrée
V01785;2025-12-28;C0089;P009;COM08;9;567,85 €;15,0%;Commercial terrain;Livrée
V01786;2025-06-13;C0023;P040;COM09;9;153,47 €;5,0%;E-commerce;Livrée
V01787;2025-06-29;C0082;P022;COM03;7;176,70 €;8,0%;Partenaire;En cours
V01788;2025-01-27;C0013;P001;COM09;11;399,16 €;0,0%;Partenaire;Livrée
V01789;2025-12-16;C0024;P036;COM04;5;127,12 €;5,0%;Partenaire;Annulée
V01790;2025-05-06;C0068;P011;COM04;5;40,48 €;3,0%;Commercial terrain;Livrée
V01791;2026-01-10;C0088;P040;COM09;7;158,61 €;8,0%;E-commerce;En cours
V01792;2025-02-24;C0121;P017;COM01;7;46,29 €;8,0%;Partenaire;Annulée
V01793;2025-12-30;C0006;P010;COM05;2;387,10 €;15,0%;E-commerce;Livrée
V01794;2026-02-06;C0072;P039;COM09;9;144,05 €;3,0%;Commercial terrain;Livrée
V01795;2026-07-15;C0140;P017;COM06;9;43,83 €;10,0%;Téléphone;Annulée
V01796;2025-03-07;C0119;P017;COM04;3;46,72 €;0,0%;Partenaire;Annulée
V01797;2025-10-30;C0046;P029;COM10;5;152,62 €;0,0%;Partenaire;Livrée
V01798;2026-01-13;C0127;P007;COM05;5;391,37 €;3,0%;E-commerce;En cours
V01799;2025-02-11;C0115;P026;COM04;3;306,59 €;15,0%;Commercial terrain;Livrée
V01800;2025-02-13;C0050;P016;COM06;12;74,70 €;3,0%;Téléphone;Livrée
